combo_idx,combo_key,param_no_driver_threshold_steps,param_search_radius_km,param_n_drivers,param_p_cancel_per_step,param_patience_scale,param_acceptance_beta_a,CR_mean,CR_std,WT_mean,WT_std,DU_mean,DU_std,cancel_rate_mean,no_driver_rate_mean,acceptance_rate_mean,n_patterns_passed,pom_pass,mape_weighted,pass_threshold,mape_CR,mape_WT,mape_DU,mape_cancel_rate,mape_no_driver_rate,n_seeds,elapsed_s,error
108,acceptance_beta_a=4.0|n_drivers=200|no_driver_threshold_steps=1|p_cancel_per_step=0.5|patience_scale=8.0|search_radius_km=2.5,1,2.5,200,0.5,8.0,4.0,0.5100308142574019,0.01837859039803189,5.078583698247309,0.07489801039975376,0.5078555528830945,0.017814738555638265,0.2413305781259799,0.2453237525130052,0.1855990807421525,1,False,40.05081960838449,False,17.116333840411972,101.90275040300973,20.203161086501915,7.145777927804209,96.6682190740497,3,4.81,
101,acceptance_beta_a=8.0|n_drivers=400|no_driver_threshold_steps=1|p_cancel_per_step=0.7|patience_scale=8.0|search_radius_km=2.0,1,2.0,400,0.7,8.0,8.0,0.7547842045137968,0.029461347504874443,3.1068477945013715,0.15950439659109839,0.39903231833030955,0.008021710572196238,0.15238773651032592,0.08953879733201313,0.250330599122683,0,False,30.43166961648731,False,22.657847880303525,23.514970327226326,37.302019351134,41.36737732579198,28.21960519951783,3,6.37,
109,acceptance_beta_a=6.0|n_drivers=200|no_driver_threshold_steps=1|p_cancel_per_step=0.5|patience_scale=8.0|search_radius_km=2.5,1,2.5,200,0.5,8.0,6.0,0.5166535454994374,0.006735180200528523,4.859915793249338,0.16057419926244074,0.5166186544523516,0.009302700065386041,0.21741374104892439,0.2625781586323266,0.20681432512146677,0,False,41.398669203559116,False,16.040092503643415,93.20945044633264,18.826258145626525,16.34800716233637,110.50052551770493,3,4.83,
102,acceptance_beta_a=4.0|n_drivers=400|no_driver_threshold_steps=1|p_cancel_per_step=0.7|patience_scale=12.0|search_radius_km=2.0,1,2.0,400,0.7,12.0,4.0,0.7573721958302251,0.015269055279125534,3.7126929077136457,0.2293489304280819,0.38961486142948876,0.015305740834933608,0.1590366930445429,0.07928774033211816,0.19625248092544392,0,False,35.22396621224028,False,23.078415034872542,47.60077888011007,38.781737918792544,38.80912842351539,36.4375502747263,3,6.43,
103,acceptance_beta_a=6.0|n_drivers=400|no_driver_threshold_steps=1|p_cancel_per_step=0.7|patience_scale=12.0|search_radius_km=2.0,1,2.0,400,0.7,12.0,6.0,0.7836645259752322,0.014780643284396102,3.400973288750805,0.11077673114399449,0.38699178260309736,0.01847360720570223,0.13149760507903585,0.08094334340598934,0.22578613952630158,0,False,36.11621335322628,False,27.351107298514165,35.20814105769982,39.193889361025846,49.40505294112896,35.110306154675165,3,6.23,
104,acceptance_beta_a=8.0|n_drivers=400|no_driver_threshold_steps=1|p_cancel_per_step=0.7|patience_scale=12.0|search_radius_km=2.0,1,2.0,400,0.7,12.0,8.0,0.7868175995789725,0.04693540157141756,3.3129008916294693,0.3197788846586575,0.38880572336088576,0.016283646565730232,0.12469315460122783,0.08535356969669494,0.24225991197240884,0,False,35.549916289823976,False,27.863504378540643,31.70675951710994,38.90887379385101,52.02312960862785,31.574768558246774,3,6.18,
107,acceptance_beta_a=8.0|n_drivers=400|no_driver_threshold_steps=1|p_cancel_per_step=0.7|patience_scale=16.0|search_radius_km=2.0,1,2.0,400,0.7,16.0,8.0,0.8153826487830497,0.008570248937319183,3.337148563141513,0.08614636179412241,0.3848830299872406,0.010288764317351146,0.10276580940574169,0.07735218110936969,0.24114459483665637,0,False,39.31162379850936,False,32.50552979324054,32.67074315113765,39.525227261814095,60.45988302813237,37.98922630018623,3,5.96,
106,acceptance_beta_a=6.0|n_drivers=400|no_driver_threshold_steps=1|p_cancel_per_step=0.7|patience_scale=16.0|search_radius_km=2.0,1,2.0,400,0.7,16.0,6.0,0.7874847827717524,0.009260825435773327,3.6165973864203877,0.04761451432027609,0.37811001950506556,0.010173750620993237,0.11327606446638017,0.09557288649518024,0.2214611172224827,0,False,37.24305581836024,False,27.971926433584855,43.78043226315549,40.58943700282675,56.41596300351579,23.382268589027213,3,6.08,
105,acceptance_beta_a=4.0|n_drivers=400|no_driver_threshold_steps=1|p_cancel_per_step=0.7|patience_scale=16.0|search_radius_km=2.0,1,2.0,400,0.7,16.0,4.0,0.7946122190308401,0.017873906843715974,3.884771351651517,0.20981804459931058,0.38166218880909825,0.002590067583239233,0.11576644491589289,0.08632587872500404,0.19579434337554846,0,False,39.85970321891237,False,29.13018595626113,54.441881278031886,40.03130215495867,55.457765575328324,30.795299456586783,3,6.29,
110,acceptance_beta_a=8.0|n_drivers=200|no_driver_threshold_steps=1|p_cancel_per_step=0.5|patience_scale=8.0|search_radius_km=2.5,1,2.5,200,0.5,8.0,8.0,0.5367926130171168,0.01738750437810787,4.67241195609406,0.11983999334581714,0.5136769773659003,0.013228783477545974,0.19171072792581437,0.2675982538940947,0.22833537432502596,0,False,41.51845691365025,False,12.767349559021387,85.75510043811404,19.28846936153325,26.237484521529304,114.52497559479914,3,5.08,
111,acceptance_beta_a=4.0|n_drivers=200|no_driver_threshold_steps=1|p_cancel_per_step=0.5|patience_scale=12.0|search_radius_km=2.5,1,2.5,200,0.5,12.0,4.0,0.5172285586814359,0.007242209703951824,5.655784612772156,0.2276656088361755,0.5089501079833137,0.02483833095962361,0.20852004165840932,0.2704464504055442,0.17908870383331607,0,False,47.62623852475993,False,15.946648736557464,124.84978821946204,20.03117904058688,19.769942105943656,116.80828379362511,3,5.08,
112,acceptance_beta_a=6.0|n_drivers=200|no_driver_threshold_steps=1|p_cancel_per_step=0.5|patience_scale=12.0|search_radius_km=2.5,1,2.5,200,0.5,12.0,6.0,0.5419553612089869,0.00800071303981688,5.180550477617353,0.08358890666198347,0.5181700533971231,0.016915922879096497,0.17028364073653454,0.2836287682481233,0.2113227941468113,0,False,46.97658856914291,False,11.92836594148446,105.95651311083982,18.582494479001813,34.48175894246521,127.37612708972281,3,5.09,
113,acceptance_beta_a=8.0|n_drivers=200|no_driver_threshold_steps=1|p_cancel_per_step=0.5|patience_scale=12.0|search_radius_km=2.5,1,2.5,200,0.5,12.0,8.0,0.5393645186048529,0.006714772067718387,5.008071166426393,0.05852409832863396,0.5158520224392039,0.01808748104125902,0.1653727720011197,0.2920993534545026,0.22430232549123694,0,False,47.46138346617604,False,12.349396450760132,99.09947394673395,18.94671525377821,36.371262127956996,134.1667247794647,3,4.91,
114,acceptance_beta_a=4.0|n_drivers=200|no_driver_threshold_steps=1|p_cancel_per_step=0.5|patience_scale=16.0|search_radius_km=2.5,1,2.5,200,0.5,16.0,4.0,0.5282564822213304,0.027606755223549106,6.138585427422371,0.13757453565197714,0.5309888906520275,0.011591838951675745,0.1714123638949893,0.2972479989876538,0.18222758662784755,0,False,53.97590219003074,False,14.15453204955906,144.0438821177931,16.568333787677403,34.047472033499716,138.2942295044494,3,5.35,
116,acceptance_beta_a=8.0|n_drivers=200|no_driver_threshold_steps=1|p_cancel_per_step=0.5|patience_scale=16.0|search_radius_km=2.5,1,2.5,200,0.5,16.0,8.0,0.5409777428273759,0.020048654592000933,5.314115627281949,0.20189960849285926,0.5326809563218748,0.00686375775465329,0.13034847010615835,0.3256577092930562,0.22833901656753738,0,False,54.13749713849903,False,12.087235941703764,111.2664917737057,16.3024678521346,49.84719348871756,161.0693871193932,3,5.2,
118,acceptance_beta_a=6.0|n_drivers=200|no_driver_threshold_steps=1|p_cancel_per_step=0.7|patience_scale=8.0|search_radius_km=2.5,1,2.5,200,0.7,8.0,6.0,0.5097148497357709,0.013946475870464686,4.4798567576713095,0.3175996617345191,0.4983802104454686,0.03668448797000599,0.25570235847782286,0.23117279792244363,0.2085792608348477,1,False,34.67988437341315,False,17.167680341833215,78.09992992682213,21.691974923139266,1.6160995309529957,85.323850626172,3,5.07,
115,acceptance_beta_a=6.0|n_drivers=200|no_driver_threshold_steps=1|p_cancel_per_step=0.5|patience_scale=16.0|search_radius_km=2.5,1,2.5,200,0.5,16.0,6.0,0.5312110065647243,0.024720192812964337,5.720151344530517,0.07319224841751108,0.532415828117125,0.010923729519601319,0.14471301439425663,0.3199725705019543,0.2107221077816063,0,False,55.4682685233067,False,13.674400648685204,127.40873397060737,16.344126139664876,44.32029923581981,156.51179288001956,3,5.29,
119,acceptance_beta_a=8.0|n_drivers=200|no_driver_threshold_steps=1|p_cancel_per_step=0.7|patience_scale=8.0|search_radius_km=2.5,1,2.5,200,0.7,8.0,8.0,0.5256392670947593,0.02310768018147898,4.194558286165777,0.2849304630759353,0.4979891100079312,0.004102294585360293,0.23954102143261383,0.23107728563072372,0.22887866871810555,0,False,33.215120268285794,False,14.579848282921118,66.75768383907503,21.753426606469297,7.834326788487149,85.24728147165754,3,5.05,
117,acceptance_beta_a=4.0|n_drivers=200|no_driver_threshold_steps=1|p_cancel_per_step=0.7|patience_scale=8.0|search_radius_km=2.5,1,2.5,200,0.7,8.0,4.0,0.47597476959204205,0.014362885517257494,4.745707007054054,0.1983466684970353,0.49560570058776277,0.014346407764724373,0.2848989802083737,0.23550679251454132,0.1830098945894207,0,False,39.52029445677452,False,22.65068540869811,88.66899794557438,22.127919976653786,9.617576777199076,88.79827570394441,3,5.26,
120,acceptance_beta_a=4.0|n_drivers=200|no_driver_threshold_steps=1|p_cancel_per_step=0.7|patience_scale=12.0|search_radius_km=2.5,1,2.5,200,0.7,12.0,4.0,0.505841597357795,0.011424725529650025,5.2851260232142625,0.22143239175828683,0.5045378700773303,0.0064944289811885445,0.2364730939303105,0.25365272296671154,0.18216536299905406,0,False,42.78816379647036,False,17.797111639068454,110.11398919776505,20.72445222709241,9.014740906799013,103.34528873840667,3,5.05,
122,acceptance_beta_a=8.0|n_drivers=200|no_driver_threshold_steps=1|p_cancel_per_step=0.7|patience_scale=12.0|search_radius_km=2.5,1,2.5,200,0.7,12.0,8.0,0.5427610514561586,0.0028006813624030656,4.756951743691615,0.2314034709625368,0.5088999418659396,0.015411019515538719,0.1941753538831876,0.2598544948602982,0.22301970792588496,0,False,40.91361170646632,False,11.797435496484104,89.11604054437305,20.03906139525308,25.289196377739394,108.31705123967743,3,4.79,
121,acceptance_beta_a=6.0|n_drivers=200|no_driver_threshold_steps=1|p_cancel_per_step=0.7|patience_scale=12.0|search_radius_km=2.5,1,2.5,200,0.7,12.0,6.0,0.5035894248543588,0.004479790096746028,5.239257854775468,0.13746661080925388,0.5257403372181761,0.017699926303928637,0.20228059860015438,0.2887071679872677,0.21122531426472335,0,False,47.57437855006698,False,18.163105827439992,108.29046714634403,17.39301310941031,22.1706268257871,131.4473180046372,3,5.02,
123,acceptance_beta_a=4.0|n_drivers=200|no_driver_threshold_steps=1|p_cancel_per_step=0.7|patience_scale=16.0|search_radius_km=2.5,1,2.5,200,0.7,16.0,4.0,0.5067780799571543,0.012108194962963137,5.860931325172419,0.1388555362442878,0.5192377743603976,0.012327475129387309,0.20478200091882184,0.28563230420373276,0.1782319479697407,0,False,50.759334349605865,False,17.644926498563613,133.00554343209006,18.41472874871236,21.208188629214238,128.9822978913848,3,4.93,
124,acceptance_beta_a=6.0|n_drivers=200|no_driver_threshold_steps=1|p_cancel_per_step=0.7|patience_scale=16.0|search_radius_km=2.5,1,2.5,200,0.7,16.0,6.0,0.5330967777327379,0.016501491084788992,5.266533357144053,0.055592223072667285,0.5120863344738594,0.00512144807841781,0.1766863478133981,0.2868396198792844,0.20880685884892589,0,False,48.16513466072066,False,13.36794930579804,109.37482437545532,19.538399236090136,32.01825684755888,129.9501643182541,3,4.77,
125,acceptance_beta_a=8.0|n_drivers=200|no_driver_threshold_steps=1|p_cancel_per_step=0.7|patience_scale=16.0|search_radius_km=2.5,1,2.5,200,0.7,16.0,8.0,0.530458604873744,0.01914589237590396,5.048664289017857,0.09854800788734291,0.5172351575312558,0.011800988559163016,0.16209761437351833,0.30436380079578484,0.22514959101110665,0,False,49.62793658691204,False,13.796671321024723,100.71328275360499,18.729390056663593,37.631409996645196,143.9987406027575,3,4.74,
127,acceptance_beta_a=6.0|n_drivers=300|no_driver_threshold_steps=1|p_cancel_per_step=0.5|patience_scale=8.0|search_radius_km=2.5,1,2.5,300,0.5,8.0,6.0,0.675573000096407,0.02188825483899784,4.239928237409044,0.1415465889390805,0.46075769152200974,0.017326190991203368,0.19022983545786154,0.12987169251829653,0.21210303373633868,1,False,24.894344185498678,False,9.785458919670168,68.56139890727948,27.60341581418011,26.80727190260686,4.1139890209038725,3,5.52,
126,acceptance_beta_a=4.0|n_drivers=300|no_driver_threshold_steps=1|p_cancel_per_step=0.5|patience_scale=8.0|search_radius_km=2.5,1,2.5,300,0.5,8.0,4.0,0.6575981259100298,0.011122375470547159,4.478599860645754,0.14775978889763558,0.44988908875184935,0.005221581837851709,0.21190975695629521,0.125534055633809,0.1845460304142237,1,False,24.214777084643014,False,6.864412916805715,78.04996108087781,29.31114577704404,18.46571709030096,0.636644033622848,3,5.62,
129,acceptance_beta_a=4.0|n_drivers=300|no_driver_threshold_steps=1|p_cancel_per_step=0.5|patience_scale=12.0|search_radius_km=2.5,1,2.5,300,0.5,12.0,4.0,0.6980791982578124,0.00856827903889133,4.790229504619222,0.1212522986993159,0.451709331471606,0.018264712037730505,0.16606014900368635,0.1327599396723226,0.18341886716500186,1,False,31.13017841821782,False,13.442877575143864,90.43902188282307,29.02514001365855,36.10678732605135,6.429404541045525,3,5.87,
128,acceptance_beta_a=8.0|n_drivers=300|no_driver_threshold_steps=1|p_cancel_per_step=0.5|patience_scale=8.0|search_radius_km=2.5,1,2.5,300,0.5,8.0,8.0,0.677288121572504,0.016298215299221663,4.167241782501647,0.21422604548109303,0.47290537600419214,0.014808799635691592,0.16495404339616007,0.15419940552493352,0.23483735646173268,0,False,28.1912264654891,False,10.064178463419575,65.67169657394733,25.694710048743996,36.532371918414654,23.616739741734527,3,5.97,
130,acceptance_beta_a=6.0|n_drivers=300|no_driver_threshold_steps=1|p_cancel_per_step=0.5|patience_scale=12.0|search_radius_km=2.5,1,2.5,300,0.5,12.0,6.0,0.6947110541639057,0.020830728538014973,4.565249748812069,0.08327469542825733,0.47885785809524023,0.019757119740127258,0.15208125876396902,0.14968108511451392,0.21697855776612307,0,False,31.18350651474418,False,12.895529997599528,81.49478975406281,24.75942588800511,41.48529753690403,19.994546541033156,3,5.95,
131,acceptance_beta_a=8.0|n_drivers=300|no_driver_threshold_steps=1|p_cancel_per_step=0.5|patience_scale=12.0|search_radius_km=2.5,1,2.5,300,0.5,12.0,8.0,0.69604329136699,0.03309808960628042,4.314758461860087,0.2343091634685023,0.46556584662637884,0.026391700562957112,0.13114343432247885,0.16816841679631622,0.23112777446282484,0,False,33.68754661320174,False,13.112028100261409,71.53632834186855,26.847934110462724,49.54132348892358,34.81525004017178,3,5.87,
132,acceptance_beta_a=4.0|n_drivers=300|no_driver_threshold_steps=1|p_cancel_per_step=0.5|patience_scale=16.0|search_radius_km=2.5,1,2.5,300,0.5,16.0,4.0,0.6907298555092334,0.02321631679215396,5.235211176862833,0.26041110161313424,0.4695907039591855,0.0061826207069336295,0.1484722075040464,0.15740779713031205,0.18309043537420253,0,False,36.30292529945033,False,12.248556656019568,108.12958855319653,26.21552812334198,42.87391413808688,26.188804846145796,3,6.22,
133,acceptance_beta_a=6.0|n_drivers=300|no_driver_threshold_steps=1|p_cancel_per_step=0.5|patience_scale=16.0|search_radius_km=2.5,1,2.5,300,0.5,16.0,6.0,0.6846986655558615,0.028236340572946543,4.965334995634653,0.06284947914718209,0.4782835643382393,0.003739402024632408,0.12330181163794551,0.1873919953167984,0.20913084193231102,0,False,38.917331645912114,False,11.268445022238835,97.4004667161309,24.849661834341173,52.558461970960145,50.22617912113374,3,6.22,
134,acceptance_beta_a=8.0|n_drivers=300|no_driver_threshold_steps=1|p_cancel_per_step=0.5|patience_scale=16.0|search_radius_km=2.5,1,2.5,300,0.5,16.0,8.0,0.7074646373822651,0.022824413720239276,4.688755395389376,0.15982258012145267,0.4678501263017078,0.006420350223685378,0.1199328364899624,0.16825864840200513,0.22334358564589687,0,False,36.86590414662911,False,14.968078761830753,86.40484563103223,26.489016508300438,53.854707017798894,34.88758583731026,3,5.9,
135,acceptance_beta_a=4.0|n_drivers=300|no_driver_threshold_steps=1|p_cancel_per_step=0.7|patience_scale=8.0|search_radius_km=2.5,1,2.5,300,0.7,8.0,4.0,0.6624672374376469,0.007198439742962398,4.020284279156216,0.043625844637423895,0.4389067705883047,0.00966857463478968,0.24097162494588018,0.09376052714288403,0.18451685596944634,1,False,24.190458074164045,False,7.655678469920215,59.82929525090878,31.03674327896776,7.283888558281805,24.835179212181803,3,6.1,
136,acceptance_beta_a=6.0|n_drivers=300|no_driver_threshold_steps=1|p_cancel_per_step=0.7|patience_scale=8.0|search_radius_km=2.5,1,2.5,300,0.7,8.0,6.0,0.6721260608497142,0.020304906272730096,3.909455788313021,0.14911869045775458,0.4488289491310722,0.00396619769594583,0.21063271093651761,0.11315071429839323,0.21291588478731446,1,False,23.011005780280296,False,9.225306564539943,55.42322882495261,29.477720288368616,18.957072622772863,9.290685308419478,3,5.64,
137,acceptance_beta_a=8.0|n_drivers=300|no_driver_threshold_steps=1|p_cancel_per_step=0.7|patience_scale=8.0|search_radius_km=2.5,1,2.5,300,0.7,8.0,8.0,0.6770225203724975,0.02449825243191717,3.7956013102140873,0.05503701382225809,0.4517536241139188,0.009502480606518399,0.2047410003656027,0.11385939788449558,0.2286710971481607,1,False,22.70311088112928,False,10.021016363057132,50.89686209758977,29.018180529168085,21.22396397978629,8.722556306078497,3,6.28,
139,acceptance_beta_a=6.0|n_drivers=300|no_driver_threshold_steps=1|p_cancel_per_step=0.7|patience_scale=12.0|search_radius_km=2.5,1,2.5,300,0.7,12.0,6.0,0.6654155838052552,0.02915429203961174,4.425369011468344,0.1132968819524798,0.46645865188982655,0.00017287968466463225,0.1844558162953971,0.14580807385793154,0.2124336056467427,0,False,27.36245766748524,False,8.134805905409541,75.93373035715933,26.707652021620703,29.028880377272305,16.889677083904566,3,5.93,
138,acceptance_beta_a=4.0|n_drivers=300|no_driver_threshold_steps=1|p_cancel_per_step=0.7|patience_scale=12.0|search_radius_km=2.5,1,2.5,300,0.7,12.0,4.0,0.6809533843888741,0.033316281848184255,4.517040185770791,0.34646813256381903,0.4448115979959763,0.02589425259404469,0.19882199720203472,0.11501481816957647,0.18509116308420148,1,False,27.48762095835711,False,10.659809964825012,79.57818387492361,30.108946863654285,23.501356419914885,7.796292756702681,3,6.15,
141,acceptance_beta_a=4.0|n_drivers=300|no_driver_threshold_steps=1|p_cancel_per_step=0.7|patience_scale=16.0|search_radius_km=2.5,1,2.5,300,0.7,16.0,4.0,0.6712816783926918,0.014987192782971528,5.022553063186916,0.11308049065812777,0.4622382805231789,0.01090210429422612,0.17143147291899788,0.15426319296390065,0.18260612983644284,0,False,32.90013442461502,False,9.088088357869921,99.67521217627446,27.37077816484719,34.040119655808276,23.667876094788205,3,6.27,
140,acceptance_beta_a=8.0|n_drivers=300|no_driver_threshold_steps=1|p_cancel_per_step=0.7|patience_scale=12.0|search_radius_km=2.5,1,2.5,300,0.7,12.0,8.0,0.6828456187379565,0.032465236140781416,4.290256655414894,0.18977337782146295,0.4744343194891118,0.017561809487420917,0.16127068524821317,0.1526163003128412,0.23082394204083898,0,False,29.100429666897746,False,10.967311621001215,70.56224139065142,25.454474697803448,37.94957879744659,22.347614842576885,3,6.39,
143,acceptance_beta_a=8.0|n_drivers=300|no_driver_threshold_steps=1|p_cancel_per_step=0.7|patience_scale=16.0|search_radius_km=2.5,1,2.5,300,0.7,16.0,8.0,0.6922156242601457,0.015535227812947267,4.3205831256712335,0.2139526753941085,0.46432697877414303,0.023773044687399842,0.13233359393080615,0.17024105594723396,0.23277296269741776,0,False,33.77047158919331,False,12.490004736603218,71.76789204417577,27.042591307531378,49.083398324896955,36.476818667011266,3,6.27,
142,acceptance_beta_a=6.0|n_drivers=300|no_driver_threshold_steps=1|p_cancel_per_step=0.7|patience_scale=16.0|search_radius_km=2.5,1,2.5,300,0.7,16.0,6.0,0.6476063045182652,0.013666551133669231,4.892503380900084,0.25999318195951066,0.48350281624211267,0.02128101678763845,0.15469122282213119,0.1941312961533622,0.21531908680953493,0,False,35.59363680065479,False,5.240670261634902,94.50499344938594,24.029586517535055,40.481089184448464,55.628861412409194,3,6.68,
144,acceptance_beta_a=4.0|n_drivers=400|no_driver_threshold_steps=1|p_cancel_per_step=0.5|patience_scale=8.0|search_radius_km=2.5,1,2.5,400,0.5,8.0,4.0,0.7832507819129279,0.016020356487422952,3.8089723360725887,0.06284237785332644,0.39963072083157397,0.007619748679405515,0.15630374034169678,0.055667905118776416,0.18762707454934488,0,False,39.37794930291586,False,27.28387092028578,51.42843685483417,37.207995316686116,39.86065782005299,55.372817971580034,3,7.32,
145,acceptance_beta_a=6.0|n_drivers=400|no_driver_threshold_steps=1|p_cancel_per_step=0.5|patience_scale=8.0|search_radius_km=2.5,1,2.5,400,0.5,8.0,6.0,0.7708170874726227,0.011327694637128995,3.7900399319379807,0.10202320544569635,0.4053582014049499,0.006441161922265382,0.14711429738440676,0.07838749219517238,0.21481267270545745,0,False,36.339162954886504,False,25.263306377296264,50.67576550123653,36.30806453499182,43.3963828976706,37.15925046072224,3,7.09,
146,acceptance_beta_a=8.0|n_drivers=400|no_driver_threshold_steps=1|p_cancel_per_step=0.5|patience_scale=8.0|search_radius_km=2.5,1,2.5,400,0.5,8.0,8.0,0.8051960241997036,0.009970517431978129,3.4980030474707022,0.04011605428873741,0.4178921012289612,0.011564314066015125,0.12461162841218947,0.06503496713819452,0.23549486106040088,0,False,38.48018282014174,False,30.85013022196482,39.06562895599884,34.338674657227145,52.054497580811265,47.86354344579814,3,7.67,
148,acceptance_beta_a=6.0|n_drivers=400|no_driver_threshold_steps=1|p_cancel_per_step=0.5|patience_scale=12.0|search_radius_km=2.5,1,2.5,400,0.5,12.0,6.0,0.80499154396295,0.0061208713568278745,3.927223290764086,0.13850235884283338,0.4114139665291567,0.0044790431185274295,0.10683466752810562,0.08392883614522978,0.21603517648425197,0,False,40.012539641473275,False,30.816900716598578,56.12958867364433,35.35655202051599,58.89435138846998,32.716931953969514,3,7.44,
149,acceptance_beta_a=8.0|n_drivers=400|no_driver_threshold_steps=1|p_cancel_per_step=0.5|patience_scale=12.0|search_radius_km=2.5,1,2.5,400,0.5,12.0,8.0,0.8272808677438045,0.007785640272871706,3.523748592814074,0.09056209190327857,0.4068097571833693,0.009171072784304325,0.09664765553225914,0.0725339150103986,0.2334592901774232,0,False,40.827581076559724,False,34.439075729426236,40.089161642335405,36.079988732793886,62.81390058716567,41.85187638197673,3,7.61,
147,acceptance_beta_a=4.0|n_drivers=400|no_driver_threshold_steps=1|p_cancel_per_step=0.5|patience_scale=12.0|search_radius_km=2.5,1,2.5,400,0.5,12.0,4.0,0.7852093677699136,0.01396856446473395,4.12892396630166,0.31985082137943516,0.4051523730249334,0.013162731702881488,0.13332725398558312,0.07755805391297134,0.1898064215683959,0,False,39.794104013105354,False,27.602155172486604,64.14834421039679,36.34040533345462,48.70107822229327,37.82418464716499,3,7.95,
151,acceptance_beta_a=6.0|n_drivers=400|no_driver_threshold_steps=1|p_cancel_per_step=0.5|patience_scale=16.0|search_radius_km=2.5,1,2.5,400,0.5,16.0,6.0,0.8095011901087824,0.026290276681236093,4.249091557505934,0.1908455780759155,0.4234619091792418,0.0027161102358728203,0.1020434570995471,0.08410202523707473,0.2122848871087056,0,False,41.752591074122314,False,31.549750566451777,68.92569329333512,33.46351819735484,60.737814908852194,32.57809178905563,3,7.77,
150,acceptance_beta_a=4.0|n_drivers=400|no_driver_threshold_steps=1|p_cancel_per_step=0.5|patience_scale=16.0|search_radius_km=2.5,1,2.5,400,0.5,16.0,4.0,0.8123891503085892,0.023496628417449344,4.260410186160399,0.4350310968864232,0.39913082260630356,0.033702987391088714,0.10888664179098133,0.07371552966621368,0.186029931234759,0,False,43.85661934337934,False,32.01906481647699,69.37567352245205,37.286541859947455,58.10483488637123,40.90461364198326,3,8.23,
152,acceptance_beta_a=8.0|n_drivers=400|no_driver_threshold_steps=1|p_cancel_per_step=0.5|patience_scale=16.0|search_radius_km=2.5,1,2.5,400,0.5,16.0,8.0,0.8218921496025976,0.024623787385049827,3.8082635211814364,0.2471850749196197,0.4026623504087823,0.007598206618249328,0.08700028128718605,0.08715121173855883,0.22574171790603756,0,False,41.23568202382391,False,33.56337037406608,51.40025740864337,36.731650309440376,66.52581905817671,30.133656332934354,3,7.82,
153,acceptance_beta_a=4.0|n_drivers=400|no_driver_threshold_steps=1|p_cancel_per_step=0.7|patience_scale=8.0|search_radius_km=2.5,1,2.5,400,0.7,8.0,4.0,0.767739417819064,0.014929337309980433,3.563312756276588,0.15982338048142325,0.399349722209156,0.013939459958976998,0.1932372841007853,0.03531475885889526,0.18705940995280637,0,False,37.57601384669834,False,24.763162980104738,41.66206343840753,37.25214724469145,25.65012759735852,71.6892854415299,3,7.99,
154,acceptance_beta_a=6.0|n_drivers=400|no_driver_threshold_steps=1|p_cancel_per_step=0.7|patience_scale=8.0|search_radius_km=2.5,1,2.5,400,0.7,8.0,6.0,0.7825015710002341,0.02720017516541744,3.2921218483570804,0.23459968123377822,0.38915758419550667,0.01408160166697635,0.16148522453208525,0.05173156692294473,0.21583600183785898,0,False,37.04393912925012,False,27.162118772307736,30.880673695410017,38.853587635846395,37.86703277918998,58.52845461384254,3,7.41,
155,acceptance_beta_a=8.0|n_drivers=400|no_driver_threshold_steps=1|p_cancel_per_step=0.7|patience_scale=8.0|search_radius_km=2.5,1,2.5,400,0.7,8.0,8.0,0.8106281894818551,0.007460222054653396,3.1190989899912367,0.009959830662941236,0.38518741845193355,0.016251471411620082,0.1380301587989993,0.04537131965152419,0.22972432190671008,0,False,39.56306725930126,False,31.73289604940819,24.00202542213052,39.47740020322167,46.89159112239752,63.62726176532107,3,7.5,
156,acceptance_beta_a=4.0|n_drivers=400|no_driver_threshold_steps=1|p_cancel_per_step=0.7|patience_scale=12.0|search_radius_km=2.5,1,2.5,400,0.7,12.0,4.0,0.7934926340200793,0.024617442756039977,3.7066677562864396,0.19261250768778332,0.39236426668878105,0.018116085352872104,0.14302340825556023,0.059845449924484595,0.189370464400603,0,False,39.850202155798186,False,28.948245360369317,47.36124464831876,38.349737427042136,44.970391175412985,52.02381369203266,3,7.85,
157,acceptance_beta_a=6.0|n_drivers=400|no_driver_threshold_steps=1|p_cancel_per_step=0.7|patience_scale=12.0|search_radius_km=2.5,1,2.5,400,0.7,12.0,6.0,0.8057281846967914,0.006547361561753385,3.5356906713750136,0.1361442543839445,0.3966386684059333,0.02534933124690674,0.12761520930359174,0.06234792267967793,0.21484171431401267,0,False,39.81569913620054,False,30.936610120337566,40.56392757123299,37.67812176125124,50.89884142953615,50.017661189457066,3,7.42,
158,acceptance_beta_a=8.0|n_drivers=400|no_driver_threshold_steps=1|p_cancel_per_step=0.7|patience_scale=12.0|search_radius_km=2.5,1,2.5,400,0.7,12.0,8.0,0.7923991552201904,0.017283291414684324,3.7289512079565483,0.07629090158570899,0.4117818974216356,0.0027211491641363503,0.12904000428349935,0.0738445133968381,0.2314699643729424,0,False,38.21965214700141,False,28.770547211024102,48.24713930871792,35.29874085355765,50.350638087468866,40.80121150365959,3,7.51,
