combo_idx,combo_key,param_no_driver_threshold_steps,param_search_radius_km,param_n_drivers,param_p_cancel_per_step,param_patience_scale,param_acceptance_beta_a,param_acceptance_beta_b,CR_mean,CR_std,WT_mean,WT_std,DU_mean,DU_std,cancel_rate_mean,no_driver_rate_mean,acceptance_rate_mean,n_patterns_passed,pom_pass,mape_weighted,pass_threshold,mape_CR,mape_WT,mape_DU,mape_cancel_rate,mape_no_driver_rate,n_seeds,elapsed_s,error
559,acceptance_beta_a=5.0|acceptance_beta_b=2.0|n_drivers=325|no_driver_threshold_steps=1|p_cancel_per_step=0.6|patience_scale=10.0|search_radius_km=1.75,1,1.75,325,0.6,10.0,5.0,2.0,0.6673069863777913,0.01029693745607513,3.871254325440026,0.13116481900281446,0.41874131403956133,0.008281927694146785,0.18147458085064014,0.1464527765859369,0.21439993250784903,0,False,26.68311208693333,False,8.442172391929997,53.90450217166578,34.20524203555738,30.17593890664133,17.40651467525142,3,8.29,
560,acceptance_beta_a=5.0|acceptance_beta_b=3.0|n_drivers=325|no_driver_threshold_steps=1|p_cancel_per_step=0.6|patience_scale=10.0|search_radius_km=1.75,1,1.75,325,0.6,10.0,5.0,3.0,0.6540412791143901,0.0326231885571903,4.192888638345296,0.1327854173245663,0.40844565353467205,0.011074016666116179,0.20460820259484816,0.13661647995850654,0.18677429992034558,1,False,25.95801873098258,False,6.286399796520374,66.69130578818736,35.82294840531688,21.2750591778838,9.521069747132373,3,8.17,
561,acceptance_beta_a=6.0|acceptance_beta_b=1.5|n_drivers=325|no_driver_threshold_steps=1|p_cancel_per_step=0.6|patience_scale=10.0|search_radius_km=1.75,1,1.75,325,0.6,10.0,6.0,1.5,0.7133218819543856,0.004719324397414354,3.6108780487685075,0.0985778926763004,0.4374639568903825,0.01365587773928843,0.15051077234502855,0.13103540188276377,0.2475335663734134,1,False,26.43660679792739,False,15.919923023314322,43.553055878121874,31.263445481162233,42.08955703786765,5.0468976605490905,3,7.78,
562,acceptance_beta_a=6.0|acceptance_beta_b=2.0|n_drivers=325|no_driver_threshold_steps=1|p_cancel_per_step=0.6|patience_scale=10.0|search_radius_km=1.75,1,1.75,325,0.6,10.0,6.0,2.0,0.6779490135411409,0.007902322763313534,3.7396409222795817,0.02065201672949521,0.4244886018640754,0.004941725845533164,0.16756321106796945,0.15173430153984346,0.23049763659238873,0,False,27.541240791874706,False,10.171578149408768,48.672116595906814,33.30219903815645,35.52846998313934,21.64054458894636,3,7.59,
563,acceptance_beta_a=6.0|acceptance_beta_b=3.0|n_drivers=325|no_driver_threshold_steps=1|p_cancel_per_step=0.6|patience_scale=10.0|search_radius_km=1.75,1,1.75,325,0.6,10.0,6.0,3.0,0.6758294525372345,0.00833873345680643,3.9260498191205673,0.27835656992350005,0.394650382673378,0.015472231083015507,0.19066383208549667,0.1295571125959971,0.2005441599891072,1,False,26.031479364734235,False,9.827134281034963,56.08293646381108,37.99053129465896,26.640287596043024,3.861800341897734,3,7.59,
564,acceptance_beta_a=7.0|acceptance_beta_b=1.5|n_drivers=325|no_driver_threshold_steps=1|p_cancel_per_step=0.6|patience_scale=10.0|search_radius_km=1.75,1,1.75,325,0.6,10.0,7.0,1.5,0.7242920901180822,0.009549433062467355,3.3453551590312567,0.0789023400810886,0.41975583938548094,0.022058472527068877,0.1435300402320617,0.1295416075175212,0.2578501837155046,1,False,26.445546122959353,False,17.70266054764384,32.997002277704205,34.04583467032838,44.77545973149797,3.8493704155688704,3,7.57,
565,acceptance_beta_a=7.0|acceptance_beta_b=2.0|n_drivers=325|no_driver_threshold_steps=1|p_cancel_per_step=0.6|patience_scale=10.0|search_radius_km=1.75,1,1.75,325,0.6,10.0,7.0,2.0,0.6995780585158841,0.0215310586096956,3.6685048966167595,0.15729607325861414,0.41907069323943524,0.010510500648481998,0.1563635919473687,0.13994025919378014,0.23455714690886595,1,False,27.64960033186356,False,13.68645311955634,45.84405269316566,34.15348830596915,39.8376293487851,12.185637430043197,3,7.47,
566,acceptance_beta_a=7.0|acceptance_beta_b=3.0|n_drivers=325|no_driver_threshold_steps=1|p_cancel_per_step=0.6|patience_scale=10.0|search_radius_km=1.75,1,1.75,325,0.6,10.0,7.0,3.0,0.6765239093084401,0.0338003613062916,3.820705971221234,0.17114008699902739,0.4195671116209863,0.021654014632365944,0.179388596542869,0.14126410136277864,0.21185411627533624,1,False,26.307332932881362,False,9.939988488227673,51.894915965841925,34.07548853339317,30.978541095128953,13.246919425956985,3,7.77,
567,acceptance_beta_a=5.0|acceptance_beta_b=1.5|n_drivers=350|no_driver_threshold_steps=1|p_cancel_per_step=0.4|patience_scale=6.0|search_radius_km=1.75,1,1.75,350,0.4,6.0,5.0,1.5,0.7267802095757349,0.013977147708634865,3.406322102384008,0.16697646276335648,0.40832587847470075,0.015458701190544388,0.15619685462358987,0.11316196575654724,0.2386512700901968,1,False,27.50025246220569,False,18.10699780870428,35.42078699367395,35.84176806990877,39.90178311085747,9.281665373682342,3,7.52,
568,acceptance_beta_a=5.0|acceptance_beta_b=2.0|n_drivers=350|no_driver_threshold_steps=1|p_cancel_per_step=0.4|patience_scale=6.0|search_radius_km=1.75,1,1.75,350,0.4,6.0,5.0,2.0,0.6977878726183698,0.009518086001224814,3.694838428304509,0.12775699124219408,0.4047459167988083,0.015417255661045973,0.16347733193276584,0.13436921628271561,0.21749043486312,1,False,27.330090251824878,False,13.395535068831881,46.89096119984565,36.40426979612982,37.1005506184507,7.719510214554402,3,7.49,
569,acceptance_beta_a=5.0|acceptance_beta_b=3.0|n_drivers=350|no_driver_threshold_steps=1|p_cancel_per_step=0.4|patience_scale=6.0|search_radius_km=1.75,1,1.75,350,0.4,6.0,5.0,3.0,0.7054441957217176,0.0035830356961411946,3.7638329945815037,0.19908902667222575,0.3850053563934384,0.021585071112468216,0.19266412288102472,0.0988297308298121,0.18994008523607342,0,False,29.22391507827495,False,14.639742497811953,49.63388984331675,39.506006716769704,25.87065679675006,20.77136047869452,3,7.68,
570,acceptance_beta_a=6.0|acceptance_beta_b=1.5|n_drivers=350|no_driver_threshold_steps=1|p_cancel_per_step=0.4|patience_scale=6.0|search_radius_km=1.75,1,1.75,350,0.4,6.0,6.0,1.5,0.7677428613051979,0.011249651611902648,3.182809102240851,0.05379446666898608,0.38552576298699,0.01333689273245919,0.1371356375000653,0.09096105568797891,0.2471588170023424,0,False,32.74656860918772,False,24.76372257130427,26.534866792081935,39.42423779472207,47.23576665118678,27.079426088992655,3,7.23,
571,acceptance_beta_a=6.0|acceptance_beta_b=2.0|n_drivers=350|no_driver_threshold_steps=1|p_cancel_per_step=0.4|patience_scale=6.0|search_radius_km=1.75,1,1.75,350,0.4,6.0,6.0,2.0,0.7142015783080479,0.030438777025846967,3.586528033120805,0.34051561610141345,0.412694375134343,0.02822641831151112,0.15974391193254225,0.12252590055159522,0.22867770886167485,1,False,26.476202290609383,False,16.062879991522035,42.58500347931547,35.15536772976348,38.537019268555085,1.774897843824078,3,7.36,
572,acceptance_beta_a=6.0|acceptance_beta_b=3.0|n_drivers=350|no_driver_threshold_steps=1|p_cancel_per_step=0.4|patience_scale=6.0|search_radius_km=1.75,1,1.75,350,0.4,6.0,6.0,3.0,0.6955507662849508,0.03255157766478756,3.7889876944925738,0.14292811949022868,0.3923071112769809,0.014674119943063814,0.18280918819054848,0.11827516504105062,0.20140836856885727,1,False,26.894337194721594,False,13.031989241169354,50.63393304421155,38.35871797507899,29.662436111921547,5.18257677442135,3,7.27,
573,acceptance_beta_a=7.0|acceptance_beta_b=1.5|n_drivers=350|no_driver_threshold_steps=1|p_cancel_per_step=0.4|patience_scale=6.0|search_radius_km=1.75,1,1.75,350,0.4,6.0,7.0,1.5,0.7307075975006981,0.011470160689131832,3.3991773690698914,0.05339276267941068,0.4171871479704319,0.017395128484671313,0.1367521572170609,0.12667187910882682,0.25635602246359346,1,False,27.208313155963477,False,18.74522652068083,35.136742978112295,34.44944048678845,47.38331431644704,1.5488007822464325,3,7.44,
574,acceptance_beta_a=7.0|acceptance_beta_b=2.0|n_drivers=350|no_driver_threshold_steps=1|p_cancel_per_step=0.4|patience_scale=6.0|search_radius_km=1.75,1,1.75,350,0.4,6.0,7.0,2.0,0.7275195474728653,0.00480025473044028,3.390866887801183,0.021713854474668805,0.4073687114904157,0.008647184077115212,0.14918938406149573,0.1196024303867066,0.2388311126433322,1,False,27.137356436442527,False,18.22714552082656,34.80635381353006,35.99216299859411,42.59797367564118,4.118550527085078,3,7.56,
575,acceptance_beta_a=7.0|acceptance_beta_b=3.0|n_drivers=350|no_driver_threshold_steps=1|p_cancel_per_step=0.4|patience_scale=6.0|search_radius_km=1.75,1,1.75,350,0.4,6.0,7.0,3.0,0.7162606154538077,0.03279155998991909,3.739711937710016,0.019315551464355325,0.4072081542265958,0.0039631858573240435,0.17933673881672918,0.10097709398074668,0.21007306742410894,0,False,29.07901135074792,False,16.397488298762898,48.67493986545944,36.0173905697897,30.998493845652902,19.049888007017906,3,7.51,
576,acceptance_beta_a=5.0|acceptance_beta_b=1.5|n_drivers=350|no_driver_threshold_steps=1|p_cancel_per_step=0.4|patience_scale=8.0|search_radius_km=1.75,1,1.75,350,0.4,8.0,5.0,1.5,0.7533325426908907,0.022785607261300567,3.4990857563074917,0.1434845273803666,0.3976568881378641,0.012718994682189295,0.13342495738265003,0.11027244536182611,0.2354049372549679,1,False,31.3214875746882,False,22.42194242019607,39.108672825121026,37.51813391536443,48.66348591634137,11.598101610233979,3,7.21,
577,acceptance_beta_a=5.0|acceptance_beta_b=2.0|n_drivers=350|no_driver_threshold_steps=1|p_cancel_per_step=0.4|patience_scale=8.0|search_radius_km=1.75,1,1.75,350,0.4,8.0,5.0,2.0,0.7159515451738173,0.029857376884517166,3.9671320124040186,0.16335161986316374,0.4130837793307938,0.017519235509063716,0.15589394914144014,0.12530419415461877,0.21542348125379476,1,False,28.724254053135724,False,16.34726216106596,57.716188628066924,35.094182568431634,40.01832885953477,0.45237142535319064,3,7.5,
578,acceptance_beta_a=5.0|acceptance_beta_b=3.0|n_drivers=350|no_driver_threshold_steps=1|p_cancel_per_step=0.4|patience_scale=8.0|search_radius_km=1.75,1,1.75,350,0.4,8.0,5.0,3.0,0.7130066353571652,0.03555614094063293,4.146519326286547,0.1515209284320549,0.40317954151654556,0.011786174044927497,0.17081555059057385,0.11347843504408744,0.18826651141822812,1,False,30.455869097088428,False,15.868693189760045,64.84786041144032,36.65038662081988,34.27710159612772,9.027962050891105,3,7.44,
579,acceptance_beta_a=6.0|acceptance_beta_b=1.5|n_drivers=350|no_driver_threshold_steps=1|p_cancel_per_step=0.4|patience_scale=8.0|search_radius_km=1.75,1,1.75,350,0.4,8.0,6.0,1.5,0.7235484473024422,0.010517254612720147,3.695972443332811,0.13591630874401298,0.4256052507294088,0.01426142012120763,0.1326105391147722,0.14008786364383716,0.24458468081786347,1,False,29.94771008014926,False,17.581813255381274,46.93604478354076,33.12674550786796,48.97684104643892,12.303967204566677,3,8.75,
580,acceptance_beta_a=6.0|acceptance_beta_b=2.0|n_drivers=350|no_driver_threshold_steps=1|p_cancel_per_step=0.4|patience_scale=8.0|search_radius_km=1.75,1,1.75,350,0.4,8.0,6.0,2.0,0.734094758969735,0.027105279383325177,3.6831407954408717,0.13380048534581912,0.4120172082241156,0.005218749762516369,0.14361234936134612,0.11849601231953995,0.22699869230082373,1,False,29.32715697647662,False,19.295664558110044,46.425913385592224,35.261767627423765,44.743790515651,5.005530563025478,3,8.83,
581,acceptance_beta_a=6.0|acceptance_beta_b=3.0|n_drivers=350|no_driver_threshold_steps=1|p_cancel_per_step=0.4|patience_scale=8.0|search_radius_km=1.75,1,1.75,350,0.4,8.0,6.0,3.0,0.7298270301799595,0.010168018626509543,3.987389630665938,0.07043151719083623,0.3991404050963418,0.005421292406249715,0.16581432793643916,0.10019127045949494,0.19605592689754306,0,False,32.31101431584472,False,18.602128014075095,58.52154482316267,37.28503621053665,36.20136930627716,19.679857632249714,3,8.92,
582,acceptance_beta_a=7.0|acceptance_beta_b=1.5|n_drivers=350|no_driver_threshold_steps=1|p_cancel_per_step=0.4|patience_scale=8.0|search_radius_km=1.75,1,1.75,350,0.4,8.0,7.0,1.5,0.742540757508297,0.014073626349914296,3.4400970474198527,0.08728189310445839,0.4160807915278695,0.0063098282830984205,0.125120886657918,0.12858309475824176,0.2548552074139288,1,False,28.898000671549973,False,20.66819991026084,36.763534244211726,34.623276819436335,51.858555654975866,3.080961342267876,3,9.14,
583,acceptance_beta_a=7.0|acceptance_beta_b=2.0|n_drivers=350|no_driver_threshold_steps=1|p_cancel_per_step=0.4|patience_scale=8.0|search_radius_km=1.75,1,1.75,350,0.4,8.0,7.0,2.0,0.7336022118233051,0.001105967793206161,3.592642942722627,0.052364911052479465,0.4130315857878497,0.007688235965095285,0.13124711671442635,0.13174473078866758,0.24141870091632467,1,False,29.511584572431413,False,19.215622113396208,42.82810611194506,35.102383482480896,49.501430708151126,5.615543995169503,3,9.21,
584,acceptance_beta_a=7.0|acceptance_beta_b=3.0|n_drivers=350|no_driver_threshold_steps=1|p_cancel_per_step=0.4|patience_scale=8.0|search_radius_km=1.75,1,1.75,350,0.4,8.0,7.0,3.0,0.742322031221868,0.011484255778206323,3.7037748645122597,0.12266314347833442,0.4040810838523507,0.007266698188077908,0.1417591978739126,0.11298387819336732,0.21450891593201485,1,False,30.915750041710982,False,20.632655319624494,47.24623565358136,36.50873171887869,45.4568080747344,9.424432486654725,3,9.34,
585,acceptance_beta_a=5.0|acceptance_beta_b=1.5|n_drivers=350|no_driver_threshold_steps=1|p_cancel_per_step=0.4|patience_scale=10.0|search_radius_km=1.75,1,1.75,350,0.4,10.0,5.0,1.5,0.7289653683322134,0.040008870732782566,3.7866713406797263,0.03531945989909105,0.4192216896827317,0.009415763721886726,0.12265357094660993,0.1449101473707233,0.2335535238026468,0,False,32.10047015030539,False,18.46210178245411,50.541844731109265,34.12976297936036,52.807878707027825,16.169838090371723,3,9.23,
586,acceptance_beta_a=5.0|acceptance_beta_b=2.0|n_drivers=350|no_driver_threshold_steps=1|p_cancel_per_step=0.4|patience_scale=10.0|search_radius_km=1.75,1,1.75,350,0.4,10.0,5.0,2.0,0.7121211310795411,0.03410883898883237,4.080571721253062,0.19054071984129317,0.4146988095039545,0.01507766740669515,0.1333814700087048,0.15085273895966267,0.21338764975870508,0,False,33.28150492614257,False,15.724792392243828,62.22606590535643,34.84042084064009,48.68021809470437,20.933824017169314,3,9.35,
587,acceptance_beta_a=5.0|acceptance_beta_b=3.0|n_drivers=350|no_driver_threshold_steps=1|p_cancel_per_step=0.4|patience_scale=10.0|search_radius_km=1.75,1,1.75,350,0.4,10.0,5.0,3.0,0.7005299859600331,0.01714767223672867,4.423498831703451,0.14325377592087796,0.4029316490600197,0.0066798096212927465,0.16450808527839542,0.13152231797728123,0.18452712230104465,1,False,31.29450729694975,False,13.841148158137248,75.85938001448204,36.68933674021695,36.70395852141944,5.4372427460383665,3,9.13,
588,acceptance_beta_a=6.0|acceptance_beta_b=1.5|n_drivers=350|no_driver_threshold_steps=1|p_cancel_per_step=0.4|patience_scale=10.0|search_radius_km=1.75,1,1.75,350,0.4,10.0,6.0,1.5,0.7490759133253043,0.018567318129418576,3.696258612416887,0.1531178063481587,0.4192089876113932,0.021437464428465045,0.11646231839108669,0.13016290599830346,0.24233505909849748,1,False,31.172689385249775,False,21.730209612216544,46.94742164145788,34.131758793198976,55.19002167523265,4.347445569226825,3,9.19,
589,acceptance_beta_a=6.0|acceptance_beta_b=2.0|n_drivers=350|no_driver_threshold_steps=1|p_cancel_per_step=0.4|patience_scale=10.0|search_radius_km=1.75,1,1.75,350,0.4,10.0,6.0,2.0,0.7261043260839788,0.014094218724374302,3.8316445215683785,0.03316927637850876,0.4148741041414336,0.008381095466073874,0.12550368427850708,0.14594137119012607,0.23005921738157828,0,False,32.379667565740704,False,17.99716189266252,52.32978590827735,34.812877658587816,51.71127065053549,16.996537298871438,3,8.44,
590,acceptance_beta_a=6.0|acceptance_beta_b=3.0|n_drivers=350|no_driver_threshold_steps=1|p_cancel_per_step=0.4|patience_scale=10.0|search_radius_km=1.75,1,1.75,350,0.4,10.0,6.0,3.0,0.7025177626458604,0.014610895021165554,4.184944615164944,0.05597549807155991,0.4005032752287054,0.011979854455959608,0.1500144948849482,0.1446597562406502,0.19880309407065455,1,False,32.442177140137275,False,14.164176129433063,66.37548542867809,37.07089514661632,42.28050448367234,15.969107516511752,3,7.91,
591,acceptance_beta_a=7.0|acceptance_beta_b=1.5|n_drivers=350|no_driver_threshold_steps=1|p_cancel_per_step=0.4|patience_scale=10.0|search_radius_km=1.75,1,1.75,350,0.4,10.0,7.0,1.5,0.7526910790362288,0.038572147983934886,3.6166280356028317,0.2979821875275051,0.42059777501562784,0.01577553462448204,0.10570867753557371,0.1367356376380213,0.2512179591256601,1,False,32.16976042642626,False,22.317699974602046,43.78165074346432,33.91354547614125,59.32758668600052,9.616594654032374,3,7.62,
